tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,113,210652,,,Dragos Nicolae Cazacu,L,180,ROU,22.1,106132,,,Toby Martin,R,188,GBR,33.1,6-4 6-3,3,R32,139,1,0,67,49,31,11,10,3,5,1,7,67,33,20,16,9,7,11,843,31,1207,9
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,203,132017,,,Mwendwa Mbithi,R,200,USA,28.2,212542,,,Jerry Roddick,U,,USA,,1-6 6-4 6-4,3,R16,134,4,1,79,45,26,16,14,3,9,2,6,75,48,29,13,13,5,10,733,41,1952,1
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,103,209115,,,Oliver Okonkwo,R,188,GBR,25.9,212127,,,Charlie Robertson,U,,GBR,19.4,6-4 7-6(5),3,R32,120,9,4,69,43,32,13,11,1,4,0,10,78,49,31,13,11,6,10,1060,13,892,25
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,204,134276,,,Jacob Brumm,R,180,USA,27.3,214247,,,Vihaan Reddy,U,,IND,16.3,6-3 2-6 6-3,3,R16,160,0,4,101,71,45,16,13,7,9,0,3,75,45,25,21,13,1,4,879,26,,
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,112,213060,,,Adam Lynch,U,,USA,,209124,,,Blu Baker,R,191,GBR,24.6,1-6 6-3 6-4,3,R32,131,3,0,81,62,41,12,13,6,8,0,2,81,56,37,16,13,6,8,2146,1,752,39
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,205,213605,,,Jack Kennedy,U,,USA,,214264,,,Jerrid Gaines,U,,USA,16.8,6-4 2-6 6-4,3,R16,143,1,5,87,53,32,17,14,2,7,6,5,103,55,34,22,14,11,16,864,28,1774,2
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,206,213825,,,Keaton Hance,U,,USA,18.0,213060,,,Adam Lynch,U,,USA,,6-2 6-4,3,R16,82,2,0,48,28,21,14,9,0,1,3,2,61,47,28,5,9,5,9,1219,8,2146,1
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,202,209914,,,Andreja Petrovic,R,188,NOR,26.1,209115,,,Oliver Okonkwo,R,188,GBR,25.9,2-6 7-6(6) 6-3,3,R16,203,4,6,110,67,43,22,15,12,17,7,3,123,64,43,27,14,9,13,855,29,1060,13
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,301,209914,,,Andreja Petrovic,R,188,NOR,26.1,133820,,,Ignacio Monzon,R,173,ARG,28.2,6-4 6-4,3,QF,147,0,2,63,40,27,14,10,2,4,0,1,76,54,31,9,10,2,6,855,29,700,47
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,207,213653,,,Benjamin Willwerth,U,,USA,,210652,,,Dragos Nicolae Cazacu,L,180,ROU,22.1,4-6 6-3 7-5,3,R16,170,4,0,105,68,40,25,16,4,7,3,4,88,58,38,18,15,8,12,1841,2,843,31
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,304,214425,,,Yannik Alvarez,U,,PUR,17.4,213653,,,Benjamin Willwerth,U,,USA,,3-2 RET,3,QF,,0,1,9,5,4,1,2,0,1,0,1,21,13,7,2,3,4,6,,,1841,2
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,303,213605,,,Jack Kennedy,U,,USA,,213825,,,Keaton Hance,U,,USA,18.0,6-2 1-6 6-2,3,QF,811,0,0,58,37,25,14,11,2,4,0,2,74,47,29,14,12,4,8,864,28,1219,8
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,302,134276,,,Jacob Brumm,R,180,USA,27.3,132017,,,Mwendwa Mbithi,R,200,USA,28.2,7-5 7-5,3,QF,171,1,2,78,51,33,16,12,6,8,5,7,116,62,37,25,12,15,19,879,26,733,41
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,401,209914,,,Andreja Petrovic,R,188,NOR,26.1,134276,,,Jacob Brumm,R,180,USA,27.3,5-7 6-2 6-2,3,SF,169,4,3,100,62,40,19,14,3,6,1,4,83,57,31,12,14,2,8,855,29,879,26
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,402,213605,,,Jack Kennedy,U,,USA,,214425,,,Yannik Alvarez,U,,PUR,17.4,7-6(5) 6-7(4) 6-3,3,SF,169,3,3,125,79,52,25,17,8,11,8,6,126,74,43,30,16,10,14,864,28,,
2026-M-ITF-USA-2026-018,M15 Boca Raton,Clay,32,15,20260406,501,213605,,,Jack Kennedy,U,,USA,,209914,,,Andreja Petrovic,R,188,NOR,26.1,6-3 6-4,3,F,104,1,3,54,36,23,6,9,4,7,1,3,71,43,23,7,10,5,11,864,28,855,29
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,106,213131,,,Luke Hooper,U,,GBR,,212670,,,Andriy Poritskyy,U,,UKR,21.0,6-3 6-3,3,R32,83,3,4,63,45,33,7,9,1,2,3,0,49,38,24,4,9,1,5,1290,7,,
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,103,212086,,,Grigory Shebekin,U,,RUS,20.8,144748,,,Kris Van Wyk,R,185,RSA,29.5,6-4 4-6 6-4,3,R32,138,9,3,97,69,51,11,15,5,8,9,1,91,55,42,14,15,3,7,1020,16,771,37
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,111,211756,,,Michal Krajci,R,,SVK,21.2,207893,,,Daniel De Jonge,U,,NED,26.6,7-6(5) 6-4,3,R32,110,11,1,85,55,37,17,11,2,3,3,5,83,49,32,19,11,4,6,618,59,671,51
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,104,210456,,,Karim Ibrahim,U,,EGY,22.6,209931,,,Lukas Pokorny,R,191,SVK,24.1,6-7(4) 6-4 7-6(3),3,R32,162,14,6,131,75,60,27,17,14,16,9,2,104,67,53,20,17,4,7,1055,14,512,82
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,102,209971,,,Michael Bassem Sobhy,R,,EGY,21.9,212630,,,Aaron Funk,U,,GER,20.1,6-1 4-0 RET,3,R32,39,2,0,25,16,14,8,6,0,0,3,9,39,16,9,6,6,2,7,647,54,1540,4
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,110,122113,,,Yurii Dzhavakian,R,,UKR,32.9,127087,,,Dominik Recek,R,191,CZE,31.1,7-5 7-5,3,R32,112,15,3,83,54,40,12,12,4,6,7,3,92,60,36,17,12,12,16,629,58,1014,16
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,114,213996,,,Anton Arzhankin,U,,RUS,,144970,,,Constantin Bittoun Kouzmine,L,178,FRA,27.2,6-3 6-4,3,R32,98,1,0,58,38,28,13,10,2,3,0,2,55,40,24,8,9,3,6,1187,9,559,69
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,112,134068,,,Vadym Ursu,R,183,UKR,29.2,214504,,,Sebastian Huggins,U,,AUS,21.9,6-1 6-0,3,R32,46,2,2,35,26,22,4,7,1,2,0,3,36,22,8,2,6,6,12,434,106,,
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,101,206703,,,Paul Jubb,R,180,GBR,26.4,212791,,,Maksym Khlyvniuk,U,,UKR,,6-0 6-1,3,R32,41,6,2,35,16,16,12,7,0,0,1,3,29,10,2,7,6,0,5,279,187,,
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,109,200309,,,Marek Gengel,R,185,CZE,30.5,213819,,,Andrei Kunitsyn,U,,RUS,21.2,6-4 6-2,3,R32,65,2,1,51,38,31,7,9,1,1,1,5,62,34,24,12,9,2,5,412,116,2199,1
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,115,209338,,,Daniel Siniakov,R,183,CZE,23.2,213614,,,Dmitry Bessonov,U,,RUS,,3-6 6-4 6-0,3,R32,114,7,8,70,50,40,4,12,2,5,4,8,89,52,30,16,13,2,8,620,58,1344,6
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,105,210000,,,Karan Singh,R,188,IND,22.7,213103,,,Viktor Frydrych,U,,GBR,,6-4 6-1,3,R32,61,4,1,47,28,23,10,8,1,1,3,3,58,37,23,8,9,4,8,426,108,1200,9
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,108,209403,,,Faris Zakaryia,R,185,EGY,24.8,209385,,,Samuel Vincent Ruggeri,R,191,ITA,23.8,6-4 4-0 RET,3,R32,50,4,3,35,21,18,7,7,0,1,3,5,42,16,11,11,7,1,5,454,99,695,47
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,116,210394,,,Nikita Ianin,U,,RUS,24.5,126107,,,Michael Geerts,R,178,BEL,31.2,6-7(7) 6-2 2-1 RET,3,R32,128,14,4,83,55,39,17,12,4,5,1,9,75,47,33,12,12,3,7,1363,6,311,162
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,113,208431,,,Semen Pankin,R,,RUS,26.5,214067,,,Mikhail Khodorchenko,U,,RUS,,6-1 6-2,3,R32,51,7,1,39,25,23,10,8,0,0,4,3,43,21,12,9,7,4,8,540,75,,
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,107,208185,,,Michael Gloeckler,U,,AUT,27.5,211645,,,Christian Djonov,U,,GER,26.0,6-4 4-6 6-3,3,R32,135,6,2,104,76,57,8,15,6,8,5,5,96,59,42,17,14,3,6,1443,5,1237,8
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,208,209338,,,Daniel Siniakov,R,183,CZE,23.2,210394,,,Nikita Ianin,U,,RUS,24.5,7-6(5) 6-7(2) 6-4,3,R16,174,3,3,100,66,54,17,17,1,3,11,4,120,80,63,17,17,6,9,620,58,1363,6
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,207,208431,,,Semen Pankin,R,,RUS,26.5,213996,,,Anton Arzhankin,U,,RUS,,7-6(3) 3-6 6-3,3,R16,182,11,6,104,60,45,18,15,6,10,8,1,110,77,50,16,15,9,13,540,75,1187,9
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,206,211756,,,Michal Krajci,R,,SVK,21.2,134068,,,Vadym Ursu,R,183,UKR,29.2,6-3 4-6 7-5,3,R16,145,6,9,111,68,51,18,15,10,13,9,7,103,51,36,25,16,7,12,618,59,434,106
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,201,206703,,,Paul Jubb,R,180,GBR,26.4,209971,,,Michael Bassem Sobhy,R,,EGY,21.9,6-0 6-3,3,R16,73,6,3,45,26,22,11,8,0,0,2,5,69,39,21,13,7,2,6,279,187,647,54
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,205,200309,,,Marek Gengel,R,185,CZE,30.5,122113,,,Yurii Dzhavakian,R,,UKR,32.9,7-6(4) 4-6 6-3,3,R16,144,2,4,105,74,53,15,16,7,10,5,9,106,54,36,27,15,8,11,412,116,629,58
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,203,210000,,,Karan Singh,R,188,IND,22.7,213131,,,Luke Hooper,U,,GBR,,5-7 6-2 6-3,3,R16,124,8,3,88,60,45,12,15,3,6,6,13,102,54,34,21,14,8,13,426,108,1290,7
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,202,212086,,,Grigory Shebekin,U,,RUS,20.8,210456,,,Karim Ibrahim,U,,EGY,22.6,3-6 7-6(5) 7-5,3,R16,122,12,0,101,72,55,20,16,4,5,11,1,93,61,50,23,17,2,3,1020,16,1055,14
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,204,209403,,,Faris Zakaryia,R,185,EGY,24.8,208185,,,Michael Gloeckler,U,,AUT,27.5,7-6(4) 6-7(7) 6-2,3,R16,147,15,2,95,63,53,18,16,0,1,10,3,115,76,51,23,16,5,8,454,99,1443,5
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,304,209338,,,Daniel Siniakov,R,183,CZE,23.2,208431,,,Semen Pankin,R,,RUS,26.5,2-6 6-3 6-2,3,QF,123,10,0,73,56,39,12,13,3,5,10,2,76,44,32,15,12,7,10,620,58,540,75
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,303,211756,,,Michal Krajci,R,,SVK,21.2,200309,,,Marek Gengel,R,185,CZE,30.5,5-7 7-6(4) 6-4,3,QF,157,7,4,117,69,50,24,17,7,10,17,2,116,85,61,14,17,7,10,618,59,412,116
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,301,212086,,,Grigory Shebekin,U,,RUS,20.8,206703,,,Paul Jubb,R,180,GBR,26.4,6-4 2-6 7-5,3,QF,124,5,3,100,67,42,17,15,4,8,7,7,92,58,44,14,15,6,10,1020,16,279,187
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,302,210000,,,Karan Singh,R,188,IND,22.7,209403,,,Faris Zakaryia,R,185,EGY,24.8,6-4 7-6(2),3,QF,86,7,4,73,50,37,12,11,3,5,4,4,61,46,33,4,11,1,4,426,108,454,99
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,401,212086,,,Grigory Shebekin,U,,RUS,20.8,210000,,,Karan Singh,R,188,IND,22.7,3-6 6-3 7-6(5),3,SF,112,11,0,88,64,48,15,15,1,2,4,2,83,54,44,19,15,0,1,1020,16,426,108
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,402,209338,,,Daniel Siniakov,R,183,CZE,23.2,211756,,,Michal Krajci,R,,SVK,21.2,6-3 6-4,3,SF,81,5,5,58,42,36,7,10,2,2,5,0,54,37,28,6,9,2,4,620,58,618,59
2026-M-ITF-EGY-2026-014,M25 Sharm ElSheikh,Hard,32,25,20260406,501,209338,,,Daniel Siniakov,R,183,CZE,23.2,212086,,,Grigory Shebekin,U,,RUS,20.8,6-0 6-3,3,F,64,3,3,45,32,25,8,8,1,1,3,2,53,35,20,6,7,7,11,620,58,1020,16
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,112,202209,,,Imanol Lopez Morillo,R,183,ESP,26.3,214231,,,Johan Oscar Lien,U,,NOR,18.5,1-6 6-2 7-5,3,R32,158,2,3,82,42,28,19,13,4,8,0,5,93,46,28,25,14,13,18,619,59,1261,7
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,111,212244,,,Gabriel Ghetu,R,,ROU,18.4,212949,,,Ziga Sesko,U,,SLO,17.6,7-6(5) 6-1,3,R32,141,2,3,76,39,23,22,10,7,10,1,2,70,49,27,7,9,7,12,795,35,997,17
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,105,208457,,,Radu Mihai Papoe,R,183,ROU,23.6,210339,,,Jannik Maute,U,,GER,22.2,6-0 6-0,3,R32,60,1,2,33,17,15,11,6,2,2,0,1,47,26,12,4,6,5,11,509,83,,
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,114,207404,,,Miles Jones,U,,USA,25.2,213664,,,Vladimir Holban,U,,GRE,,6-2 6-1,3,R32,61,1,0,38,22,15,8,7,0,2,1,5,39,22,7,2,8,2,9,939,21,2176,1
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,115,210424,,,Michel Hopp,U,,GER,27.2,214376,,,Taiki Takizawa,U,,AUS,15.7,6-7(16) 6-2 6-3,3,R32,155,3,2,100,66,38,13,15,2,9,1,9,116,69,37,14,14,14,24,878,26,,
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,102,211707,,,Amit Vales,U,,ISR,20.8,212275,,,Thijs Boogaard,R,,NED,17.7,7-6(3) 6-4,3,R32,143,0,4,84,45,29,20,11,6,9,2,7,85,44,27,17,11,3,7,822,33,834,31
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,106,212130,,,Mariano Tammaro,U,,ITA,22.1,209391,,,Corban Crowther,R,180,NZL,22.9,6-0 6-4,3,R32,103,3,5,76,48,33,9,8,9,11,2,0,50,33,15,6,8,3,9,1427,5,1294,7
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,108,208027,,,Alex Jones,U,,USA,27.4,207557,,,Maik Steiner,R,185,GER,31.7,6-3 4-6 6-2,3,R32,145,0,3,82,62,42,9,14,3,6,3,4,92,49,33,16,13,8,13,1716,2,690,48
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,109,210447,,,Leo Raquillet,R,191,FRA,20.5,202128,,,Louis Dussin,R,178,FRA,26.7,6-7(4) 6-4 6-1,3,R32,164,1,3,103,88,48,3,15,8,14,2,5,104,63,31,16,14,5,14,698,47,1329,6
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,103,211646,,,Louis Larue,U,,FRA,21.8,202125,,,Benjamin Pietri,R,183,FRA,29.6,6-1 6-4,3,R32,115,3,0,56,31,17,16,9,5,8,0,2,58,35,17,8,8,3,9,984,18,899,25
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,116,207200,,,Cyril Vandermeersch,R,180,FRA,26.9,212770,,,Timeo Trufelli,U,,FRA,,6-4 7-6(5),3,R32,116,5,9,75,36,29,19,11,3,5,0,4,69,55,37,6,11,1,4,457,98,1232,8
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,104,209253,,,Andrea Fiorentini,U,,ITA,25.1,212029,,,Dimitris Sakellaridis,R,,GRE,19.9,6-4 6-2,3,R32,78,5,4,58,33,24,13,9,3,4,2,3,51,33,20,8,9,2,6,832,32,693,48
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,101,207171,,,Hamish Stewart,R,193,GBR,26.6,210076,,,Ioannis Kountourakis ,U,,GRE,23.3,3-6 6-2 6-3,3,R32,165,3,7,90,52,34,18,13,10,14,5,5,87,48,30,16,13,9,15,386,125,1362,6
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,113,212886,,,Radu David Turcanu,L,,ROU,20.0,208265,,,Pierre Delage,R,198,FRA,25.2,6-3 6-1,3,R32,65,4,5,43,24,17,9,8,0,2,0,6,43,20,10,6,8,1,7,663,52,744,40
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,107,202089,,,Aleksandr Braynin,R,201,UKR,26.6,211387,,,Jonas Pelle Hartenstein,U,,GER,24.6,6-4 6-3,3,R32,118,2,3,66,35,24,17,10,2,4,0,5,63,36,24,9,9,4,8,749,40,1267,7
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,110,213121,,,Lars Goran Verwerft,U,,BEL,22.8,207676,,,Adan Freire Da Silva,U,,FRA,26.9,6-4 6-4,3,R32,115,0,4,73,44,28,17,10,6,7,1,4,60,36,21,14,10,4,7,,,987,18
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,202,211646,,,Louis Larue,U,,FRA,21.8,209253,,,Andrea Fiorentini,U,,ITA,25.1,4-6 6-4 6-1,3,R16,127,2,3,81,57,38,14,14,2,4,2,6,74,46,29,16,13,7,11,984,18,832,32
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,205,213121,,,Lars Goran Verwerft,U,,BEL,22.8,210447,,,Leo Raquillet,R,191,FRA,20.5,7-5 6-3,3,R16,108,1,1,61,41,30,10,10,2,4,0,3,70,48,29,8,11,4,9,,,698,47
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,204,202089,,,Aleksandr Braynin,R,201,UKR,26.6,208027,,,Alex Jones,U,,USA,27.4,6-2 6-2,3,R16,91,2,2,58,43,28,10,8,5,6,0,1,52,34,20,3,8,2,7,749,40,1716,2
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,203,208457,,,Radu Mihai Papoe,R,183,ROU,23.6,212130,,,Mariano Tammaro,U,,ITA,22.1,6-1 6-2,3,R16,64,0,3,38,26,16,6,7,3,5,0,1,39,22,10,1,8,1,8,509,83,1427,5
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,208,207200,,,Cyril Vandermeersch,R,180,FRA,26.9,210424,,,Michel Hopp,U,,GER,27.2,6-1 4-6 6-2,3,R16,149,7,5,87,44,30,19,13,7,11,1,1,93,63,30,14,12,8,15,457,98,878,26
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,206,212244,,,Gabriel Ghetu,R,,ROU,18.4,202209,,,Imanol Lopez Morillo,R,183,ESP,26.3,6-1 3-6 6-3,3,R16,178,2,3,91,58,36,17,12,9,12,0,2,100,64,36,15,13,10,16,795,35,619,59
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,207,207404,,,Miles Jones,U,,USA,25.2,212886,,,Radu David Turcanu,L,,ROU,20.0,6-3 6-3,3,R16,103,0,2,62,34,29,10,9,5,7,0,4,53,26,15,9,9,2,7,939,21,663,52
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,201,207171,,,Hamish Stewart,R,193,GBR,26.6,211707,,,Amit Vales,U,,ISR,20.8,7-5 6-0,3,R16,89,0,3,56,32,24,14,9,2,2,0,4,55,28,14,16,9,2,6,386,125,822,33
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,301,207171,,,Hamish Stewart,R,193,GBR,26.6,211646,,,Louis Larue,U,,FRA,21.8,7-5 6-2,3,QF,102,1,3,63,36,26,15,10,3,5,0,2,62,42,26,7,10,5,10,386,125,984,18
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,304,207200,,,Cyril Vandermeersch,R,180,FRA,26.9,207404,,,Miles Jones,U,,USA,25.2,6-3 6-3,3,QF,112,4,5,73,40,29,13,9,8,10,0,1,53,29,14,12,9,2,7,457,98,939,21
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,303,212244,,,Gabriel Ghetu,R,,ROU,18.4,213121,,,Lars Goran Verwerft,U,,BEL,22.8,2-6 6-4 6-1,3,QF,150,0,3,66,35,19,18,12,3,8,0,5,98,72,40,8,13,9,16,795,35,,
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,302,208457,,,Radu Mihai Papoe,R,183,ROU,23.6,202089,,,Aleksandr Braynin,R,201,UKR,26.6,6-4 6-3,3,QF,119,0,4,66,52,36,6,9,6,7,0,2,70,52,32,5,10,11,15,509,83,749,40
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,402,212244,,,Gabriel Ghetu,R,,ROU,18.4,207200,,,Cyril Vandermeersch,R,180,FRA,26.9,6-4 6-4,3,SF,129,1,2,59,33,20,13,10,2,6,0,5,70,44,19,13,10,5,11,795,35,457,98
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,401,207171,,,Hamish Stewart,R,193,GBR,26.6,208457,,,Radu Mihai Papoe,R,183,ROU,23.6,6-4 7-6(6),3,SF,115,4,2,71,41,32,13,11,1,3,0,4,70,49,28,11,11,1,4,386,125,509,83
2026-M-ITF-GRE-2026-009,M15 Heraklion,Hard,32,15,20260406,501,212244,,,Gabriel Ghetu,R,,ROU,18.4,207171,,,Hamish Stewart,R,193,GBR,26.6,7-6(3) 7-5,3,F,160,3,5,80,46,29,19,12,3,7,2,6,92,46,26,24,12,10,15,795,35,386,125
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,114,213001,,,Mika Petkovic,U,,GER,19.2,208189,,,Gianmarco Ferrari,L,191,ITA,25.5,6-4 1-6 6-1,3,R32,124,2,6,81,41,28,15,12,8,13,6,2,77,55,29,9,12,7,13,649,54,459,97
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,112,202147,,,Florent Bax,R,185,FRA,26.8,214198,,,Daniel Aleksandar Amarandei,U,,ITA,18.4,6-4 6-2,3,R32,87,1,0,45,19,18,19,9,0,0,0,2,56,40,24,8,9,3,6,276,191,1753,2
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,116,134389,,,Tim Handel,R,188,GER,29.4,210167,,,Tom Gentzsch,R,191,GER,22.5,1-6 6-2 6-3,3,R32,137,2,2,80,50,31,14,12,2,6,2,4,72,43,23,14,12,3,8,748,40,227,244
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,108,125847,,,Jelle Sels,R,188,NED,30.6,200216,,,Giovanni Fonio,R,183,ITA,27.9,6-2 5-7 6-3,3,R32,146,0,3,97,63,43,17,15,8,12,1,6,85,60,39,7,14,4,10,455,99,537,75
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,105,208069,,,Max Houkes,L,188,NED,25.7,207660,,,Nicholas David Ionel,R,,ROU,23.4,6-3 6-2,3,R32,86,3,1,45,23,22,14,9,0,0,0,2,69,48,25,13,8,8,11,238,231,767,38
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,107,212268,,,Max Schoenhaus,U,,GER,18.6,213360,,,Niels Mcdonald,U,,GER,18.1,6-3 6-0,3,R32,76,2,3,48,26,21,13,8,0,0,0,2,45,34,16,6,7,2,6,524,78,1038,15
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,109,202475,,,Philip Henning,R,,RSA,25.4,212960,,,Yannick Alexandrescou,U,,ROU,18.2,6-3 6-3,3,R32,108,3,0,70,38,26,15,9,6,8,0,0,48,38,19,5,9,1,6,320,157,1323,6
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,106,106172,,,Maxime Chazal,R,175,FRA,32.9,132999,,,Kai Wehnelt,R,188,GER,30.3,4-0 RET,3,R32,,1,0,9,5,4,4,2,0,0,1,3,9,2,1,0,2,0,2,517,80,756,39
2026-M-ITF-ITA-2026-016,M25 Santa Margherita di Pula,Clay,32,25,20260406,104,200184,,,Andrey Chepelev,L,178,RUS,27.6,214186,,,Alex Lapsansky,U,,SVK,19.6,6-3 6-2,3,R32,91,0,2,44,31,20,10,8,0,1,0,3,69,52,27,6,9,6,11,430,107,,
